plz,data-id
67678,8611940
67680,8611940
67697,8611940
67737,8611940
67731,8611940
67697,8611940
67685,8611940
67701,8611940
67699,8611940
67685,8611940
67734,8611940
67677,8611940
67685,8611940
67677,8611940
66879,8611940
67742,8611940
66871,8611940
66885,8611940
66901,8611940
67753,8611940
66869,8611940
66904,8611940
66887,8611940
66916,8611940
66904,8611940
67742,8611940
67744,8611940
67742,8611940
66871,8611940
66903,8611940
66916,8611940
66871,8611940
67753,8611940
66887,8611940
66887,8611940
67754,8611940
66871,8611940
66887,8611940
66903,8611940
67742,8611940
66887,8611940
66907,8611940
66903,8611940
67745,8611940
66871,8611940
67742,8611940
67753,8611940
66909,8611940
67742,8611940
66871,8611940
67742,8611940
66909,8611940
67756,8611940
67744,8611940
67742,8611940
67744,8611940
66887,8611940
66909,8611940
66887,8611940
67744,8611940
67744,8611940
66871,8611940
66871,8611940
67742,8611940
66909,8611940
66869,8611940
66909,8611940
67746,8611940
67742,8611940
67744,8611940
67744,8611940
67746,8611940
66909,8611940
67749,8611940
66887,8611940
66887,8611940
66879,8611940
67759,8611940
66871,8611940
66879,8611940
67756,8611940
67752,8611940
67748,8611940
67749,8611940
66903,8611940
66871,8611940
66887,8611940
66887,8611940
66907,8611940
66871,8611940
67753,8611940
67753,8611940
67753,8611940
66869,8611940
66887,8611940
67752,8611940
66869,8611940
66901,8611940
66871,8611940
66887,8611940
66909,8611940
66871,8611940
66871,8611940
66887,8611940
67746,8611940
66909,8611940
66914,8611940
66887,8611940
67744,8611940
67752,8611940
66885,8611940
66909,8611940
66909,8611940
66953,8573700
66482,8573700
66851,8573700
66892,8573700
66892,8573700
66851,8573700
66877,8573700
66849,8573700
66879,8573700
66849,8573700
66849,8573700
66849,8573700
66851,8573700
66879,8573700
66851,8573700
66851,8573700
66877,8573700
66879,8573700
66849,8573700
67705,8573700
66894,8573700
66892,8573700
66894,8573700
66849,8573700
76891,8573700
66994,8573700
66976,8573700
66994,8573700
76848,8573700
76848,8573700
66978,8573700
66957,8573700
66996,8573700
76891,8573700
66996,8573700
67715,8573700
76846,8573700
67714,8573700
66919,8573700
66987,8573700
66919,8573700
66957,8573700
66999,8573700
66996,8573700
66989,8573700
66989,8573700
66989,8573700
66851,8573700
66953,8573700
66978,8573700
66969,8573700
66996,8573700
76848,8573700
66976,8573700
66976,8573700
76891,8573700
76891,8573700
66989,8573700
66957,8573700
66989,8573700
66976,8573700
76891,8573700
66957,8573700
66987,8573700
66919,8573700
66994,8573700
67718,8573700
66996,8573700
76848,8573700
66957,8573700
76848,8573700
66851,8573700
66987,8573700
66957,8573700
66953,8573700
67714,8573700
66919,8573700
76848,8573700
66482,8573700
66484,8573700
66894,8573700
66917,8573700
66953,8573700
66497,8573700
66503,8573700
66482,8573700
66501,8573700
66484,8573700
66500,8573700
66894,8573700
66501,8573700
66482,8573700
66917,8573700
66894,8573700
66987,8573700
66500,8573700
66919,8573700
66987,8573700
66484,8573700
66509,8573700
66894,8573700
66987,8573700
66917,8573700
66484,8573700
66894,8573700
66484,8573700
76891,8573700
76891,8573700
76829,8573960
76756,8573960
76768,8573960
76872,8573960
76872,8573960
67361,8573960
76726,8573960
76767,8573960
76770,8573960
76771,8573960
76751,8573960
76870,8573960
76879,8573960
76773,8573960
76774,8573960
67360,8573960
67363,8573960
76872,8573960
76776,8573960
76777,8573960
76879,8573960
76764,8573960
76761,8573960
76779,8573960
67365,8573960
76872,8573960
76744,8573960
67366,8573960
67368,8573960
76872,8573960
67378,8573960
76744,8573960
76857,8573960
67482,8573960
76887,8573960
76889,8573960
76829,8573960
76887,8573960
76831,8573960
67482,8573960
76833,8573960
76887,8573960
76879,8573960
76835,8573960
76857,8573960
76889,8573960
76889,8573960
67480,8573960
67480,8573960
76831,8573960
76879,8573960
76857,8573960
76835,8573960
76833,8573960
67482,8573960
76835,8573960
76889,8573960
76831,8573960
67377,8573960
76857,8573960
67483,8573960
76835,8573960
76872,8573960
76863,8573960
76863,8573960
76831,8573960
76877,8573960
76831,8573960
76831,8573960
76865,8573960
76889,8573960
76889,8573960
67489,8573960
67483,8573960
76889,8573960
76833,8573960
76829,8573960
67487,8573960
76857,8573960
76889,8573960
76889,8573960
76887,8573960
76889,8573960
76889,8573960
76877,8573960
76889,8573960
76855,8573960
76829,8573960
76835,8573960
76857,8573960
76865,8573960
76835,8573960
67487,8573960
76889,8573960
76889,8573960
76833,8573960
76857,8573960
76889,8573960
67482,8573960
76857,8573960
76889,8573960
76857,8573960
76857,8573960
76833,8573960
76855,8573960
76835,8573960
76855,8573960
85391,8575000
85395,8575000
84072,8575000
85386,8575000
84104,8575000
85777,8575000
85350,8575000
85408,8575000
85406,8575000
85399,8575000
85413,8575000
85411,8575000
85414,8575000
85402,8575000
85416,8575000
85417,8575000
85419,8575000
85368,8575000
85405,8575000
85371,8575000
85307,8575000
85368,8575000
85395,8575000
85406,8575000
86561,8575000
86562,8575000
86564,8575000
86565,8575000
86571,8575000
86529,8575000
86579,8575000
85107,8575000
85119,8575000
85290,8575000
85302,8575000
85304,8575000
86558,8575000
85304,8575000
85305,8575000
85077,8575000
85126,8575000
85276,8575000
85309,8575000
85293,8575000
85084,8575000
85296,8575000
85298,8575000
85301,8575000
85088,8575000
85283,8575000
85250,8580300
85232,8580300
85221,8580300
85253,8580300
85778,8580300
85241,8580300
85757,8580300
85229,8580300
85235,8580300
85238,8580300
85235,8580300
85244,8580300
85247,8580300
85254,8580300
86567,8580300
85256,8580300
85258,8580300
82276,8580300
82239,8580300
82278,8580300
82281,8580300
82223,8580300
82275,8580300
82256,8580300
82284,8580300
82194,8580300
82285,8580300
82287,8580300
82288,8580300
82290,8580300
82216,8580300
82291,8580300
82293,8580300
82272,8580300
82294,8580300
82140,8580300
82178,8580300
82296,8580300
82299,8580300
80313,8576800
80313,8603300
80313,8578480
85609,8574700
82065,8574700
85649,8574700
85622,8574700
85748,8574700
82166,8574700
85630,8574700
82025,8574700
85540,8574700
85635,8574700
85662,8574700
85737,8574700
85551,8574700
82061,8574700
82035,8574700
85764,8574700
85521,8574700
85653,8574700
82152,8574700
82049,8574700
85640,8574700
82054,8574700
82069,8574700
82064,8574700
82024,8574700
85579,8574700
85774,8574700
82008,8574700
85716,8574700
0,8574700
0,8574700
0,8574700
83013,8576820
83123,8576820
83229,8576820
83547,8576820
83043,8576820
83233,8576820
83098,8576820
83254,8576820
83052,8576820
83254,8576820
83533,8576820
83125,8576820
83549,8576820
83093,8576820
83075,8576820
83620,8576820
83126,8576820
83112,8576820
83556,8576820
83109,8576820
83257,8576820
83128,8576820
83135,8576820
83129,8576820
83088,8576820
83059,8576820
83115,8576820
83131,8576820
83080,8576820
83539,8576820
83209,8576820
83134,8576820
83561,8576820
83064,8576820
83083,8576820
83253,8576820
83101,8576820
83543,8576820
83122,8576820
83137,8576820
83139,8576820
83564,8576820
83071,8576820
83104,8576820
83569,8576820
83512,8576820
83544,8576820
0,8576820
0,8576820
82433,8572640
82435,8572640
82438,8572640
82488,8572640
82490,8572640
82456,8572640
82491,8572640
82439,8572640
82494,8572640
82481,8572640
82418,8572640
82487,8572640
82496,8572640
82441,8572640
82418,8572640
82442,8572640
82445,8572640
82418,8572640
82447,8572640
82449,8572640
82497,8572640
82499,8572640
0,8572640
86972,8572640
82387,8572640
86975,8572640
82347,8572640
82401,8572640
86977,8572640
82390,8572640
82436,8572640
82392,8572640
86978,8572640
82383,8572640
82386,8572640
82393,8572640
86980,8572640
82386,8572640
82395,8572640
82396,8572640
82380,8572640
86971,8572640
82377,8572640
82398,8572640
86984,8572640
82399,8572640
82401,8572640
86956,8572640
86986,8572640
86987,8572640
82402,8572640
82404,8572640
86989,8572640
82362,8572640
82405,8572640
82407,8572640
82409,8572640
94527,8572860
94530,8572860
94532,8572860
94505,8572860
94533,8572860
94469,8572860
94539,8572860
94551,8572860
94491,8572860
94551,8572860
94547,8572860
94550,8572860
94551,8572860
94526,8572860
94554,8572860
94557,8572860
94562,8572860
94560,8572860
94486,8572860
94563,8572860
94447,8572860
94571,8572860
94508,8572860
94569,8572860
94574,8572860
94577,8572860
94536,8572860
94078,8572860
94142,8572860
94475,8572860
94143,8572860
94145,8572860
94146,8572860
94545,8572860
94548,8572860
94118,8572860
94151,8572860
94089,8572860
94157,8572860
94158,8572860
94160,8572860
94133,8572860
94163,8572860
94568,8572860
94572,8572860
94556,8572860
94513,8572860
94518,8572860
94169,8572860
94065,8572860
94579,8572860
0,8572860
0,8572860
0,8572860
0,8572860
0,8572860
0,8572860
0,8572860
0,8572860
0,8572860
0,8572860
0,8572860
94529,8572860
94535,8572860
94538,8572860
94544,8572860
84026,8578220
93326,8578220
84089,8578220
84044,8578220
93077,8578220
93354,8578220
93343,8578220
93345,8578220
84097,8578220
93346,8578220
93309,8578220
93348,8578220
84085,8578220
84048,8578220
93333,8578220
93351,8578220
84094,8578220
93339,8578220
93352,8578220
93342,8578220
93354,8578220
93356,8578220
93358,8578220
84106,8578220
93359,8578220
0,8578220
0,8578220
0,8578220
0,8578220
84166,8578220
84032,8578220
84169,8578220
84171,8578220
84092,8578220
84155,8578220
84172,8578220
84174,8578220
84030,8578220
84057,8578220
84051,8578220
84095,8578220
84141,8578220
84098,8578220
84036,8578220
84088,8578220
84181,8578220
84100,8578220
84101,8578220
84076,8578220
84056,8578220
84184,8578220
84149,8578220
84137,8578220
84186,8578220
84107,8578220
84189,8578220
84079,8578220
94030,8579640
94501,8579640
94501,8579640
94072,8579640
94501,8579640
94139,8579640
94124,8579640
94081,8579640
94086,8579640
94542,8579640
94051,8579640
94116,8579640
94148,8579640
94149,8579640
94094,8579640
94127,8579640
94152,8579640
94154,8579640
94130,8579640
94496,8579640
94060,8579640
94094,8579640
94161,8579640
94099,8579640
94121,8579640
94164,8579640
94167,8579640
94136,8579640
94113,8579640
94104,8579640
94107,8579640
94474,8579640
94110,8579640
94575,8579640
94104,8579640
84168,8580780
84175,8580780
84178,8580780
84103,8580780
84175,8580780
84109,8580780
84109,8580780
94424,8580780
94137,8580780
84361,8580780
84378,8580780
84307,8580780
84385,8580780
94140,8580780
84326,8580780
84140,8580780
84552,8580780
84332,8580780
84381,8580780
84387,8580780
84375,8580780
84333,8580780
84323,8580780
84335,8580780
84347,8580780
84389,8580780
84367,8580780
84326,8580780
94439,8580780
84337,8580780
84359,8580780
94166,8580780
84367,8580780
84371,8580780
84339,8580780
84384,8580780
84329,8580780
84367,8580780
84130,8580780
94428,8580780
84160,8580780
84177,8580780
94405,8580780
84180,8580780
94437,8580780
84163,8580780
84152,8580780
84164,8580780
84183,8580780
94431,8580780
94417,8580780
94436,8580780
94522,8580780
94315,8579140
94250,8579140
93471,8579140
94252,8579140
94253,8579140
94249,8579140
94255,8579140
94256,8579140
94258,8579140
94244,8579140
94239,8579140
94259,8579140
94261,8579140
94262,8579140
94264,8579140
94227,8579140
94265,8579140
94267,8579140
94209,8579140
94269,8579140
94239,8579140
94244,8579140
94234,8579140
94239,8579140
94227,8579140
94345,8579140
94330,8579140
94347,8579140
94348,8579140
94327,8579140
94350,8579140
94351,8579140
94333,8579140
94353,8579140
94354,8579140
94336,8579140
94342,8579140
94356,8579140
94357,8579140
84082,8579140
94339,8579140
94359,8579140
84066,8579140
94553,8579140
94360,8579140
94362,8579140
94559,8579140
94363,8579140
94365,8579140
94374,8579140
94368,8579140
94369,8579140
94371,8579140
94372,8579140
94330,8579140
94379,8579140
94374,8579140
94375,8579140
94377,8579140
94342,8579140
94344,8579140
94336,8579140
92224,8603240
92260,8603240
91275,8603240
92262,8603240
92263,8603240
92265,8603240
92266,8603240
92271,8603240
92272,8603240
92274,8603240
92256,8603240
92242,8603240
92275,8603240
92277,8603240
92278,8603240
92280,8603240
92281,8603240
92245,8603240
92268,8603240
92259,8603240
92284,8603240
92286,8603240
92287,8603240
92253,8603240
92237,8603240
92289,8603240
92249,8603240
91249,8603240
0,8603240
92334,8603240
92348,8603240
92361,8603240
92363,8603240
92364,8603240
92345,8603240
92342,8603240
92366,8603240
92283,8603240
92331,8603240
92360,8603240
92305,8603240
92331,8603240
92367,8603240
92353,8603240
90602,8603240
92369,8603240
92358,8603240
92355,8603240
93019,8570900
93087,8570900
93093,8570900
93089,8570900
93090,8570900
93092,8570900
93176,8570900
93170,8570900
93164,8570900
93180,8570900
93093,8570900
93183,8570900
93095,8570900
93155,8570900
93183,8570900
93183,8570900
93096,8570900
93164,8570900
93138,8570900
93098,8570900
93099,8570900
93073,8570900
93152,8570900
93083,8570900
93080,8570900
93186,8570900
93101,8570900
93102,8570900
93188,8570900
93128,8570900
93104,8570900
84069,8570900
93159,8570900
93104,8570900
93105,8570900
93107,8570900
93173,8570900
93109,8570900
93195,8570900
93197,8570900
0,8570900
0,8570900
93473,8603200
93474,8603200
93476,8603200
93413,8603200
93466,8603200
93458,8603200
93167,8603200
93437,8603200
93477,8603200
93479,8603200
93480,8603200
93444,8603200
93462,8603200
93185,8603200
93468,8603200
93453,8603200
93482,8603200
93483,8603200
93189,8603200
93167,8603200
93485,8603200
93426,8603200
92444,8603200
93486,8603200
93488,8603200
93489,8603200
93491,8603200
93464,8603200
93455,8603200
93492,8603200
93199,8603200
93494,8603200
93192,8603200
93194,8603200
93449,8603200
93495,8603200
93497,8603200
93499,8603200
93470,8603200
93179,8603200
93086,8603200
92540,8603200
92439,8603200
92436,8603200
93133,8603200
92542,8603200
92269,8603200
92723,8603200
92543,8603200
93142,8603200
92507,8603200
92445,8603200
92431,8603200
92545,8603200
93149,8603200
92533,8603200
92526,8603200
92536,8603200
92546,8603200
92539,8603200
92421,8603200
92548,8603200
92521,8603200
92447,8603200
92549,8603200
92440,8603200
92551,8603200
93158,8603200
92552,8603200
92554,8603200
92555,8603200
92442,8603200
92557,8603200
92559,8603200
0,8603200
92637,8578840
92665,8578840
92676,8578840
92693,8578840
92694,8578840
92685,8578840
92696,8578840
92697,8578840
92655,8578840
92699,8578840
92665,8578840
91281,8578840
92702,8578840
92705,8578840
92706,8578840
92708,8578840
92709,8578840
92660,8578840
95514,8578840
92711,8578840
92712,8578840
92714,8578840
92724,8578840
92690,8578840
92660,8578840
92718,8578840
95519,8578840
92720,8578840
92676,8578840
92721,8578840
92723,8578840
92637,8578840
92648,8578840
95519,8578840
92726,8578840
92727,8578840
92729,8578840
92670,8578840
92699,8578840
0,8578840
0,8578840
0,8578840
95671,8578840
95682,8578840
95683,8578840
92677,8578840
95685,8578840
95688,8578840
95689,8578840
95505,8578840
95506,8578840
95478,8578840
95692,8578840
92703,8578840
95508,8578840
95666,8578840
95695,8578840
95666,8578840
95698,8578840
95700,8578840
95701,8578840
95703,8578840
95704,8578840
92717,8578840
95643,8578840
95679,8578840
95652,8578840
95672,8578840
96031,8580360
96146,8580360
96138,8580360
96154,8580360
96155,8580360
96157,8580360
96158,8580360
96103,8580360
96114,8580360
96170,8580360
96175,8580360
96178,8580360
96170,8580360
96185,8580360
96135,8580360
96129,8580360
96194,8580360
96132,8580360
0,8580360
0,8580360
0,8580360
0,8580360
0,8580360
0,8580360
0,8580360
0,8580360
0,8580360
0,8580360
91077,8580360
91090,8580360
91330,8580360
91301,8580360
91352,8580360
91353,8580360
91336,8580360
91077,8580360
91338,8580360
91356,8580360
91077,8580360
91358,8580360
91094,8580360
91359,8580360
91077,8580360
91361,8580360
91099,8580360
91365,8580360
91369,8580360
96148,8582120
96120,8582120
96149,8582120
96161,8582120
96163,8582120
91332,8582120
96164,8582120
96167,8582120
96169,8582120
96123,8582120
96117,8582120
96173,8582120
96179,8582120
96182,8582120
96110,8582120
96187,8582120
96191,8582120
96196,8582120
96199,8582120
95356,8582120
95358,8582120
95499,8582120
95502,8582120
95359,8582120
95361,8582120
95311,8582120
95362,8582120
95364,8582120
95336,8582120
95352,8582120
95509,8582120
95512,8582120
95339,8582120
95353,8582120
95365,8582120
95346,8582120
95349,8582120
95367,8582120
95369,8582120
95339,8582120
96197,8582120
96264,8582120
96224,8582120
96250,8582120
96272,8582120
96215,8582120
96257,8582120
96275,8582120
96247,8582120
96257,8582120
96231,8582120
96260,8582120
0,8582120
0,8582120
91522,8570840
91587,8570840
91722,8570840
91589,8570840
91572,8570840
91590,8570840
91592,8570840
91595,8570840
91596,8570840
91598,8570840
91599,8570840
91583,8570840
90599,8570840
91550,8570840
91601,8570840
91602,8570840
91725,8570840
91555,8570840
91604,8570840
91607,8570840
91726,8570840
91608,8570840
91560,8570840
91567,8570840
91610,8570840
91731,8570840
91611,8570840
91578,8570840
91586,8570840
91732,8570840
91734,8570840
91614,8570840
91564,8570840
91616,8570840
91617,8570840
91620,8570840
91737,8570840
91580,8570840
91740,8570840
91541,8570840
91622,8570840
91623,8570840
91583,8570840
91625,8570840
91626,8570840
91628,8570840
91743,8570840
91717,8570840
91746,8570840
91629,8570840
91744,8570840
91631,8570840
91632,8570840
91634,8570840
91635,8570840
91575,8570840
91749,8570840
91637,8570840
91639,8570840
0,8570840
91720,8570840
91793,8570840
91735,8570840
91790,8570840
91790,8570840
91723,8570840
91792,8570840
91796,8570840
91728,8570840
91710,8570840
91729,8570840
91719,8570840
91798,8570840
91799,8570840
91801,8570840
91802,8570840
91790,8570840
91788,8570840
91738,8570840
91785,8570840
91805,8570840
91790,8570840
91807,8570840
91741,8570840
91757,8570840
91781,8570840
91747,8570840
90744,8603660
90614,8603660
90556,8603660
90613,8603660
90579,8603660
90522,8603660
90587,8603660
90617,8603660
90574,8603660
90556,8603660
90547,8603660
90587,8603660
90587,8603660
91452,8603660
90513,8603660
91438,8603660
91460,8603660
91593,8603660
96152,8603660
91456,8603660
91463,8603660
91448,8603660
91465,8603660
91605,8603660
97258,8603660
91468,8603660
91469,8603660
97258,8603660
91471,8603660
97258,8603660
91472,8603660
91474,8603660
91613,8603660
91477,8603660
91459,8603660
91478,8603660
91480,8603660
91481,8603660
90616,8603660
91413,8603660
97258,8603660
91619,8603660
91483,8603660
91443,8603660
97215,8603660
91439,8603660
90619,8603660
97215,8603660
97215,8603660
91489,8603660
0,8603660
90403,8571980
90403,8572940
91126,8572940
91236,8618220
90518,8618220
90559,8618220
91238,8618220
90537,8618220
91230,8618220
91235,8618220
91239,8618220
91217,8618220
91241,8618220
91207,8618220
91227,8618220
91284,8618220
91233,8618220
91238,8618220
91242,8618220
91224,8618220
91244,8618220
90552,8618220
90607,8618220
91220,8618220
90571,8618220
90592,8618220
91245,8618220
91235,8618220
91247,8618220
90610,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
91183,8618220
90580,8618220
91186,8618220
91166,8618220
91171,8618220
91180,8618220
91161,8618220
91126,8618220
90596,8618220
91126,8618220
91187,8618220
91189,8618220
91154,8618220
91174,8618220
91177,8618220
90530,8618220
0,8618220
0,8618220
0,8618220
0,8618220
0,8618220
63701,8577000
63755,8577000
63856,8577000
63825,8577000
63791,8577000
63826,8577000
63864,8577000
63773,8577000
63762,8577000
63808,8577000
63869,8577000
63872,8577000
63871,8577000
63768,8577000
63867,8577000
63796,8577000
63828,8577000
63801,8577000
63829,8577000
63846,8577000
63814,8577000
63875,8577000
63776,8577000
63860,8577000
63877,8577000
63825,8577000
63825,8577000
63811,8577000
63857,8577000
63879,8577000
63825,8577000
63872,8577000
63831,8577000
0,8577000
0,8577000
0,8577000
0,8577000
0,8577000
0,8577000
0,8577000
0,8577000
97717,8571100
97708,8571100
97769,8571100
97688,8571100
97705,8571100
97725,8571100
97717,8571100
97727,8571100
97779,8571100
97762,8571100
97711,8571100
97786,8571100
97702,8571100
97720,8571100
97789,8571100
97723,8571100
97714,8571100
97729,8571100
97517,8571100
97792,8571100
97795,8571100
97717,8571100
97711,8571100
97797,8571100
97772,8571100
97799,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
97633,8571100
97616,8571100
97654,8571100
97653,8571100
97650,8571100
97633,8571100
97633,8571100
97647,8571100
97640,8571100
97633,8571100
97618,8571100
97633,8571100
97618,8571100
97618,8571100
97631,8571100
97638,8571100
97618,8571100
97647,8571100
97656,8571100
97640,8571100
97642,8571100
97618,8571100
97633,8571100
97616,8571100
97657,8571100
97659,8571100
97647,8571100
97640,8571100
97618,8571100
97528,8571100
97633,8571100
97633,8571100
97618,8571100
97647,8571100
97618,8571100
97618,8571100
97724,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
0,8571100
97491,8571100
96151,8571100
97494,8571100
97496,8571100
97500,8571100
96106,8571100
97483,8571100
97503,8571100
97437,8571100
97461,8571100
97519,8571100
97514,8571100
97500,8571100
97478,8571100
97486,8571100
96126,8571100
97531,8571100
96176,8571100
96181,8571100
96184,8571100
97522,8571100
96188,8571100
96190,8571100
97531,8571100
97475,8571100
96126,8571100
97901,8574940
63916,8574940
63927,8574940
97903,8574940
97904,8574940
63928,8574940
63820,8574940
63906,8574940
63863,8574940
97906,8574940
63920,8574940
63868,8574940
63840,8574940
63931,8574940
63924,8574940
63839,8574940
63911,8574940
63925,8574940
63849,8574940
63897,8574940
63853,8574940
63933,8574940
63930,8574940
63843,8574940
63785,8574940
63934,8574940
63924,8574940
63936,8574940
97909,8574940
63834,8574940
63937,8574940
63939,8574940
0,8574940
0,8574940
97450,8574940
97773,8574940
97834,8574940
97828,8574940
97775,8574940
97837,8574940
97828,8574940
97776,8574940
97778,8574940
97833,8574940
97737,8574940
97780,8574940
97782,8574940
97840,8574940
97907,8574940
97267,8574940
97842,8574940
97753,8574940
97783,8574940
97892,8574940
97855,8574940
97816,8574940
97828,8574940
97785,8574940
97788,8574940
97843,8574940
97845,8574940
97791,8574940
97846,8574940
97848,8574940
97282,8574940
97794,8574940
97849,8574940
97851,8574940
97892,8574940
97854,8574940
97289,8574940
97857,8574940
97859,8574940
97225,8574940
0,8574940
0,8574940
0,8574940
0,8574940
0,8574940
0,8574940
0,8574940
0,8574940
0,8574940
0,8574940
97067,8576760
97239,8576760
97241,8576760
97243,8576760
97244,8576760
97246,8576760
97249,8576760
97250,8576760
97230,8576760
97252,8576760
97253,8576760
97255,8576760
97218,8576760
97256,8576760
97232,8576760
97259,8576760
97261,8576760
97262,8576760
97264,8576760
97265,8576760
97204,8576760
97292,8576760
97268,8576760
97270,8576760
97271,8576760
97273,8576760
97276,8576760
97277,8576760
97237,8576760
97247,8576760
97241,8576760
97199,8576760
97279,8576760
97236,8576760
97234,8576760
97264,8576760
97283,8576760
97222,8576760
97285,8576760
97228,8576760
97286,8576760
97255,8576760
97285,8576760
97288,8576760
97291,8576760
97292,8576760
97274,8576760
97294,8576760
97209,8576760
97295,8576760
97297,8576760
97286,8576760
97299,8576760
0,8576760
0,8576760
0,8576760
86559,8572600
86444,8572600
86551,8572600
86453,8572600
86495,8572600
86316,8572600
86568,8572600
86438,8572600
86504,8572600
86415,8572600
86573,8572600
86508,8572600
86510,8572600
86511,8572600
86577,8572600
82297,8572600
86477,8572600
86695,8572600
86482,8572600
86485,8572600
86399,8572600
86486,8572600
86420,8572600
86424,8572600
86678,8572600
86679,8572600
86494,8572600
86850,8572600
86456,8572600
86368,8572600
86459,8572600
86836,8572600
86845,8572600
86465,8572600
86856,8572600
86497,8572600
86507,8572600
86836,8572600
86707,8572600
86500,8572600
86863,8572600
86853,8572600
86462,8572600
86405,8572600
86866,8572600
86868,8572600
86356,8572600
86695,8572600
86507,8572600
86872,8572600
86830,8572600
86391,8572600
86672,8572600
86836,8572600
86514,8572600
86877,8572600
86517,8572600
86465,8572600
86707,8572600
86441,8572600
0,8572600
86447,8633160
86570,8633160
86556,8633160
86574,8633160
86554,8633160
86576,8633160
86447,8633160
86674,8633160
86450,8633160
89344,8633160
89429,8633160
89431,8633160
86637,8633160
86657,8633160
89434,8633160
86647,8633160
89407,8633160
89353,8633160
89423,8633160
89437,8633160
89420,8633160
89438,8633160
86502,8633160
89415,8633160
89440,8633160
89426,8633160
89435,8633160
89441,8633160
89443,8633160
89428,8633160
86637,8633160
86637,8633160
89426,8633160
89446,8633160
89447,8633160
86637,8633160
86733,8633160
86735,8633160
86663,8633160
86729,8633160
86675,8633160
86653,8633160
86738,8633160
86609,8633160
86739,8633160
86741,8633160
86735,8633160
86742,8633160
86681,8633160
86682,8633160
86744,8633160
86655,8633160
86720,8633160
86684,8633160
86685,8633160
86687,8633160
86747,8633160
86748,8633160
86688,8633160
86750,8633160
86690,8633160
86751,8633160
86753,8633160
86653,8633160
86692,8633160
86754,8633160
86694,8633160
86720,8633160
86698,8633160
86732,8633160
86700,8633160
86641,8633160
86756,8633160
86703,8633160
86704,8633160
86660,8633160
86757,8633160
86759,8633160
86650,8633160
86709,8633160
0,8633160
0,8633160
86480,8617480
86483,8617480
86513,8617480
86488,8617480
89347,8617480
89346,8617480
89331,8617480
89349,8617480
86489,8617480
89350,8617480
86491,8617480
89352,8617480
89312,8617480
89355,8617480
89356,8617480
89335,8617480
89343,8617480
89358,8617480
89359,8617480
86381,8617480
89361,8617480
89340,8617480
86505,8617480
86476,8617480
86479,8617480
89362,8617480
89364,8617480
89365,8617480
86470,8617480
86519,8617480
89332,8617480
86480,8617480
89368,8617480
86473,8617480
0,8617480
0,8617480
89281,8617480
89287,8617480
89290,8617480
89291,8617480
89257,8617480
89293,8617480
89278,8617480
89210,8617480
89270,8617480
89294,8617480
89296,8617480
89284,8617480
89297,8617480
89250,8617480
89299,8617480
89269,8617480
89264,8617480
0,8617480
0,8617480
0,8617480
0,8617480
87727,8617480
87737,8617480
87739,8617480
87743,8617480
87746,8617480
87748,8617480
87751,8617480
87725,8617480
87761,8617480
87767,8617480
87754,8617480
87769,8617480
87770,8617480
87772,8617480
87773,8617480
87775,8617480
87784,8617480
87785,8617480
86498,8617480
87435,8603220
88131,8603220
88167,8603220
88167,8603220
88178,8603220
88138,8603220
88131,8603220
88161,8603220
88167,8603220
88149,8603220
88179,8603220
88145,8603220
88167,8603220
88175,8603220
88138,8603220
88167,8603220
88142,8603220
88171,8603220
88138,8603220
88145,8603220
87452,8603220
87538,8603220
87488,8603220
87544,8603220
87538,8603220
87474,8603220
87545,8603220
87463,8603220
87471,8603220
87538,8603220
87490,8603220
87541,8603220
87509,8603220
87493,8603220
87547,8603220
87466,8603220
87538,8603220
87534,8603220
87561,8603220
87527,8603220
87549,8603220
87527,8603220
87477,8603220
87448,8603220
87480,8603220
87497,8603220
87487,8603220
87499,8603220
0,8603220
87600,8580340
87700,8580340
87648,8580340
87640,8580340
87650,8580340
87651,8580340
86807,8580340
87653,8580340
87637,8580340
87654,8580340
87629,8580340
87656,8580340
87657,8580340
87659,8580340
87634,8580340
87660,8580340
86860,8580340
87662,8580340
87647,8580340
86862,8580340
86983,8580340
87663,8580340
87616,8580340
87665,8580340
87484,8580340
87634,8580340
86869,8580340
87662,8580340
87666,8580340
87459,8580340
87669,8580340
87668,8580340
87671,8580340
87672,8580340
87674,8580340
87494,8580340
87645,8580340
87637,8580340
87675,8580340
87677,8580340
87642,8580340
87647,8580340
87496,8580340
86875,8580340
87616,8580340
87679,8580340
87675,8580340
86854,8580340
87742,8580340
86825,8580340
87734,8580340
87736,8580340
87740,8580340
87742,8580340
87745,8580340
86833,8580340
87730,8580340
87749,8580340
87752,8580340
87757,8580340
87758,8580340
87760,8580340
87763,8580340
87764,8580340
87733,8580340
86865,8580340
87766,8580340
87719,8580340
87724,8580340
87776,8580340
87778,8580340
87779,8580340
86842,8580340
86874,8580340
87781,8580340
87782,8580340
86871,8580340
86879,8580340
87787,8580340
87789,8580340
0,8580340
70173,8578320
70173,8619000
71134,8571260
71155,8571260
71032,8571260
71149,8571260
75392,8571260
